,current_team,player_name,agent_played,role_on_team,usage,rnd_num,avg_combat_score,kill_death_ratio,avg_dmg,kast,kills_per_rnd,ast_per_rnd,fk_per_rnd,fd_per_rnd,kills,death,ast,fk,fd,team_rank
6289,Evil Geniuses,Apoth,omen,controller,0.16699999999999998,45,164.0,0.74,105.7,0.71,0.58,0.44,0.09,0.16,26,35,20,4,7,1879
6290,Old Times,OLIZERA,killjoy,sentinel,0.41700000000000004,108,165.0,0.71,120.7,0.61,0.56,0.15,0.09,0.14,61,86,16,10,15,n/a
6291,Old Times,OLIZERA,chamber,sentinel,0.33299999999999996,65,363.8,2.35,235.6,0.85,1.34,0.18,0.32,0.08,87,37,12,21,5,n/a
6292,Old Times,OLIZERA,raze,duelist,0.16699999999999998,43,191.0,0.77,123.4,0.63,0.63,0.19,0.12,0.14,27,35,8,5,6,n/a
6293,Old Times,OLIZERA,skye,initiator,0.083,26,166.0,0.80,105.7,0.73,0.62,0.35,0.12,0.15,16,20,9,3,4,n/a
6294,UpLYFT Esports,Naoidesu,jett,duelist,0.6,179,230.6,1.20,149.1,0.74,0.87,0.18,0.16,0.15,155,129,32,29,27,1468
6295,UpLYFT Esports,Naoidesu,chamber,sentinel,0.4,123,190.0,0.84,121.7,0.59,0.68,0.11,0.23,0.13,84,100,14,28,16,1468
6296,MAJTKOMAT,darkosek,astra,controller,0.43799999999999994,151,190.9,0.87,128.5,0.75,0.67,0.33,0.07,0.07,101,116,50,10,10,1385
6297,MAJTKOMAT,darkosek,viper,controller,0.25,90,157.0,0.73,111.6,0.61,0.53,0.17,0.04,0.11,48,66,15,4,10,1385
6298,MAJTKOMAT,darkosek,brimstone,controller,0.188,62,149.3,0.65,95.1,0.65,0.53,0.44,0.05,0.06,33,51,27,3,4,1385
6299,MAJTKOMAT,darkosek,kayo,initiator,0.125,40,195.0,0.97,118.3,0.75,0.70,0.38,0.03,0.05,28,29,15,1,2,1385
6300,TropiCaos,anAzik,jett,duelist,0.25,68,210.0,0.91,130.3,0.62,0.72,0.15,0.18,0.18,49,54,10,12,12,1472
6301,TropiCaos,anAzik,skye,initiator,0.25,51,125.3,0.44,85.9,0.61,0.39,0.20,0.06,0.14,20,45,10,3,7,1472
6302,TropiCaos,anAzik,chamber,sentinel,0.16699999999999998,37,223.5,1.07,138.1,0.73,0.81,0.00,0.16,0.14,30,28,0,6,5,1472
6303,TropiCaos,anAzik,neon,duelist,0.083,21,251.0,1.82,184.0,0.81,0.95,0.19,0.05,0.10,20,11,4,1,2,1472
6304,TropiCaos,anAzik,yoru,duelist,0.083,16,139.0,0.50,98.9,0.5,0.44,0.13,0.06,0.25,7,14,2,1,4,1472
6305,TropiCaos,anAzik,breach,initiator,0.083,24,152.0,0.71,102.2,0.63,0.50,0.29,0.04,0.13,12,17,7,1,3,1472
6306,TropiCaos,anAzik,sage,sentinel,0.083,14,162.0,0.43,103.9,0.64,0.43,0.29,0.07,0.14,6,14,4,1,2,1472
6307,M3 Champions,d3ffo,kayo,initiator,0.35700000000000004,106,166.0,0.69,109.7,0.7,0.52,0.41,0.05,0.09,55,80,43,5,10,1808
6308,M3 Champions,d3ffo,jett,duelist,0.214,71,190.0,0.80,128.2,0.65,0.62,0.15,0.18,0.18,44,55,11,13,13,1808
6309,M3 Champions,d3ffo,raze,duelist,0.14300000000000002,42,182.0,0.76,111.5,0.69,0.62,0.12,0.14,0.19,26,34,5,6,8,1808
6310,M3 Champions,d3ffo,skye,initiator,0.14300000000000002,39,165.0,1.05,110.5,0.79,0.59,0.41,0.08,0.05,23,22,16,3,2,1808
6311,M3 Champions,d3ffo,chamber,sentinel,0.071,21,126.0,0.56,74.2,0.38,0.48,0.05,0.14,0.19,10,18,1,3,4,1808
6312,M3 Champions,d3ffo,fade,initiator,0.071,24,154.0,0.68,101.8,0.75,0.54,0.38,0.04,0.04,13,19,9,1,1,1808
6313,Armory Aresta,Rudys,omen,controller,0.429,119,147.5,0.76,98.7,0.71,0.50,0.36,0.03,0.05,60,79,43,4,6,1503
6314,Armory Aresta,Rudys,sage,sentinel,0.214,63,152.3,0.73,108.4,0.75,0.51,0.38,0.03,0.05,32,44,24,2,3,1503
6315,Armory Aresta,Rudys,killjoy,sentinel,0.14300000000000002,35,132.5,0.47,102.3,0.49,0.40,0.06,0.03,0.06,14,30,2,1,2,1503
6316,Armory Aresta,Rudys,chamber,sentinel,0.14300000000000002,45,228.0,1.20,164.6,0.78,0.80,0.18,0.09,0.04,36,30,8,4,2,1503
6317,Armory Aresta,Rudys,cypher,sentinel,0.071,15,89.0,0.27,57.9,0.27,0.27,0.07,0.00,0.13,4,15,1,0,2,1503
6318,Velocity Gaming,rite2ace,viper,controller,0.273,58,188.7,1.00,123.5,0.67,0.69,0.22,0.09,0.14,40,40,13,5,8,1666
6319,Velocity Gaming,rite2ace,omen,controller,0.273,68,155.3,1.03,106.7,0.72,0.59,0.31,0.04,0.07,40,39,21,3,5,1666
6320,Velocity Gaming,rite2ace,brimstone,controller,0.182,46,175.5,0.90,103.0,0.78,0.61,0.37,0.04,0.04,28,31,17,2,2,1666
6321,Velocity Gaming,rite2ace,killjoy,sentinel,0.182,28,198.5,1.50,145.6,0.79,1.39,0.21,0.00,0.00,39,26,6,0,0,1666
6322,Velocity Gaming,rite2ace,cypher,sentinel,0.091,15,65.0,0.80,44.5,0.8,0.27,0.13,0.07,0.00,4,5,2,1,0,1666
6323,n/a,Vity,sova,initiator,0.9,189,189.6,0.99,132.9,0.74,0.63,0.43,0.04,0.05,120,121,81,7,9,n/a
6324,n/a,Vity,kayo,initiator,0.1,17,56.0,0.07,46.4,0.47,0.06,0.35,0.00,0.12,1,15,6,0,2,n/a
6325,REJECT,Reita,fade,initiator,0.667,120,210.3,0.95,139.6,0.72,0.75,0.37,0.05,0.13,90,95,44,6,16,1709
6326,REJECT,Reita,viper,controller,0.222,47,196.0,0.85,137.4,0.66,0.60,0.26,0.15,0.11,28,33,12,7,5,1709
6327,REJECT,Reita,chamber,sentinel,0.111,21,215.0,0.89,149.6,0.76,0.76,0.19,0.10,0.29,16,18,4,2,6,1709
6328,n/a,lu1sx,kayo,initiator,0.33299999999999996,45,143.5,0.72,104.0,0.64,0.51,0.22,0.04,0.07,23,32,10,2,3,n/a
6329,n/a,lu1sx,chamber,sentinel,0.16699999999999998,34,218.0,1.08,136.2,0.71,0.82,0.06,0.21,0.18,28,26,2,7,6,n/a
6330,n/a,lu1sx,killjoy,sentinel,0.16699999999999998,16,127.0,0.33,96.4,0.44,0.31,0.31,0.06,0.06,5,15,5,1,1,n/a
6331,n/a,lu1sx,sage,sentinel,0.16699999999999998,24,200.0,0.94,140.9,0.63,0.67,0.29,0.08,0.13,16,17,7,2,3,n/a
6332,n/a,lu1sx,breach,initiator,0.16699999999999998,20,164.0,0.80,86.5,0.7,0.60,0.25,0.15,0.20,12,15,5,3,4,n/a
6333,Cleiteam,blu,cypher,sentinel,0.389,139,166.4,0.78,115.9,0.6,0.58,0.19,0.06,0.14,81,104,26,9,20,1525
6334,Cleiteam,blu,sova,initiator,0.278,110,157.2,0.74,105.0,0.7,0.52,0.27,0.06,0.07,57,77,30,7,8,1525
6335,Cleiteam,blu,killjoy,sentinel,0.222,84,168.8,0.81,113.5,0.68,0.57,0.19,0.08,0.11,48,59,16,7,9,1525
6336,Cleiteam,blu,viper,controller,0.055999999999999994,20,158.0,0.63,112.4,0.65,0.50,0.25,0.15,0.25,10,16,5,3,5,1525
6337,Cleiteam,blu,sage,sentinel,0.055999999999999994,16,162.0,1.25,96.6,0.88,0.63,0.25,0.19,0.06,10,8,4,3,1,1525
6338,KOI,neptuNo,viper,controller,0.455,117,204.2,1.01,137.9,0.68,0.68,0.33,0.06,0.07,80,79,39,7,8,1447
6339,KOI,neptuNo,omen,controller,0.273,63,168.3,0.97,106.9,0.78,0.59,0.35,0.06,0.06,37,38,22,4,4,1447
6340,KOI,neptuNo,breach,initiator,0.182,42,170.0,0.82,97.9,0.71,0.64,0.31,0.07,0.07,27,33,13,3,3,1447
6341,KOI,neptuNo,skye,initiator,0.091,20,119.0,0.64,71.8,0.65,0.45,0.35,0.10,0.20,9,14,7,2,4,1447
6342,Built By Gamers Academy,monSi,omen,controller,0.375,579,163.7,0.94,101.3,0.73,0.60,0.32,0.05,0.07,345,367,185,29,40,1629
6343,Built By Gamers Academy,monSi,viper,controller,0.361,511,170.8,0.89,112.3,0.7,0.58,0.29,0.05,0.04,294,329,149,23,22,1629
6344,Built By Gamers Academy,monSi,kayo,initiator,0.125,176,194.4,1.02,125.0,0.73,0.69,0.36,0.08,0.08,122,120,64,14,14,1629
6345,Built By Gamers Academy,monSi,brimstone,controller,0.083,133,215.5,1.01,132.0,0.71,0.74,0.26,0.07,0.07,98,97,35,9,9,1629
6346,Built By Gamers Academy,monSi,astra,controller,0.027999999999999997,31,161.0,1.00,100.0,0.77,0.65,0.35,0.00,0.06,20,20,11,0,2,1629
6347,Built By Gamers Academy,monSi,breach,initiator,0.027999999999999997,45,220.0,1.44,129.3,0.78,0.87,0.31,0.04,0.04,39,27,14,2,2,1629
6348,XERXIA Esports,Crws,breach,initiator,0.33299999999999996,177,172.0,0.88,110.0,0.65,0.64,0.23,0.06,0.06,113,129,41,11,10,1852
6349,XERXIA Esports,Crws,kayo,initiator,0.29600000000000004,170,168.6,0.76,112.6,0.73,0.54,0.47,0.06,0.12,91,120,80,10,20,1852
6350,XERXIA Esports,Crws,sage,sentinel,0.222,119,142.3,0.64,101.0,0.7,0.49,0.39,0.04,0.11,58,90,46,5,13,1852
6351,XERXIA Esports,Crws,brimstone,controller,0.111,74,195.7,0.98,126.1,0.74,0.70,0.34,0.01,0.07,52,53,25,1,5,1852
6352,XERXIA Esports,Crws,skye,initiator,0.037000000000000005,21,226.0,1.27,141.0,0.71,0.90,0.19,0.10,0.05,19,15,4,2,1,1852
6353,Tactical Throwers,Sader,jett,duelist,0.45,187,233.7,1.02,150.4,0.64,0.78,0.13,0.21,0.19,146,143,25,40,35,1473
6354,Tactical Throwers,Sader,raze,duelist,0.3,119,268.7,1.18,170.1,0.69,0.92,0.15,0.24,0.16,110,93,18,28,19,1473
6355,Tactical Throwers,Sader,neon,duelist,0.2,72,189.0,0.73,114.6,0.57,0.65,0.13,0.22,0.17,47,64,9,16,12,1473
6356,Tactical Throwers,Sader,chamber,sentinel,0.05,26,289.0,1.04,175.5,0.81,0.92,0.27,0.23,0.27,24,23,7,6,7,1473
6357,TBK Esports Female,Daniops,kayo,initiator,0.242,175,184.6,0.83,119.2,0.71,0.60,0.44,0.07,0.05,105,127,77,13,9,1618
6358,TBK Esports Female,Daniops,brimstone,controller,0.242,182,190.0,0.98,136.0,0.78,0.66,0.38,0.05,0.07,121,123,70,10,12,1618
6359,TBK Esports Female,Daniops,viper,controller,0.182,122,148.8,0.80,100.5,0.64,0.52,0.17,0.03,0.03,64,80,21,4,4,1618
6360,TBK Esports Female,Daniops,omen,controller,0.182,121,193.0,1.04,125.3,0.7,0.71,0.27,0.04,0.07,86,83,33,5,8,1618
6361,TBK Esports Female,Daniops,breach,initiator,0.091,53,191.7,1.00,115.5,0.7,0.68,0.38,0.06,0.06,36,36,20,3,3,1618
6362,TBK Esports Female,Daniops,killjoy,sentinel,0.061,47,190.0,0.81,133.0,0.64,0.64,0.13,0.11,0.04,30,37,6,5,2,1618
6363,CERBERUS Esports,Lok1,omen,controller,0.625,102,157.2,0.81,105.3,0.68,0.57,0.29,0.02,0.09,58,72,30,2,9,1544
6364,CERBERUS Esports,Lok1,viper,controller,0.375,61,188.3,0.83,129.9,0.66,0.64,0.11,0.02,0.10,39,47,7,1,6,1544
6365,Goofy Gremlins,Romey,brimstone,controller,0.273,62,179.0,0.95,111.0,0.79,0.68,0.37,0.03,0.02,42,44,23,2,1,1355
6366,Goofy Gremlins,Romey,viper,controller,0.182,39,202.5,0.93,146.5,0.62,0.67,0.23,0.10,0.05,26,28,9,4,2,1355
6367,Goofy Gremlins,Romey,astra,controller,0.182,30,223.5,0.76,148.4,0.67,0.73,0.20,0.07,0.07,22,29,6,2,2,1355
6368,Goofy Gremlins,Romey,omen,controller,0.182,38,211.5,1.12,130.2,0.74,0.76,0.39,0.03,0.13,29,26,15,1,5,1355
6369,Goofy Gremlins,Romey,fade,initiator,0.182,45,180.5,1.04,128.8,0.78,0.64,0.27,0.00,0.09,29,28,12,0,4,1355
6370,n/a,MICKNUTTY333,viper,controller,0.41200000000000003,158,223.6,1.11,150.9,0.71,0.80,0.31,0.11,0.08,126,114,49,18,12,n/a
6371,n/a,MICKNUTTY333,astra,controller,0.353,122,170.2,0.90,107.2,0.73,0.59,0.34,0.07,0.09,72,80,41,8,11,n/a
6372,n/a,MICKNUTTY333,omen,controller,0.17600000000000002,66,188.0,1.02,119.8,0.67,0.65,0.52,0.03,0.09,43,42,34,2,6,n/a
6373,n/a,MICKNUTTY333,jett,duelist,0.059000000000000004,18,209.0,0.81,124.4,0.67,0.72,0.11,0.17,0.17,13,16,2,3,3,n/a
6374,Armory Aresta,izzengi,sova,initiator,0.583,141,163.6,0.84,117.6,0.73,0.55,0.25,0.03,0.04,77,92,35,4,5,1503
6375,Armory Aresta,izzengi,breach,initiator,0.25,58,165.0,0.76,116.0,0.71,0.53,0.43,0.05,0.00,31,41,25,3,0,1503
6376,Armory Aresta,izzengi,brimstone,controller,0.083,15,167.0,0.57,135.7,0.47,0.53,0.07,0.00,0.13,8,14,1,0,2,1503
6377,Armory Aresta,izzengi,skye,initiator,0.083,19,163.0,0.50,108.1,0.84,0.42,0.42,0.05,0.05,8,16,8,1,1,1503
6378,TYLOO,maizi,breach,initiator,0.556,102,169.6,0.78,107.4,0.67,0.61,0.20,0.07,0.08,62,80,20,7,8,1536
6379,TYLOO,maizi,kayo,initiator,0.222,47,202.0,0.94,129.0,0.66,0.68,0.43,0.09,0.04,32,34,20,4,2,1536
6380,TYLOO,maizi,sova,initiator,0.222,43,124.0,0.83,134.1,0.67,0.70,0.14,0.09,0.14,30,36,6,4,6,1536
6381,Maniacos da Mira,Di Wade,sova,initiator,0.667,41,172.5,0.83,117.6,0.68,0.59,0.22,0.07,0.07,24,29,9,3,3,1547
6382,Maniacos da Mira,Di Wade,viper,controller,0.33299999999999996,16,161.0,0.44,109.1,0.56,0.44,0.38,0.25,0.13,7,16,6,4,2,1547
6383,dart monkeys,eskay,breach,initiator,0.37799999999999995,386,161.5,0.84,107.2,0.69,0.56,0.39,0.04,0.06,217,259,150,15,24,1684
6384,dart monkeys,eskay,sova,initiator,0.222,196,174.9,0.95,119.4,0.7,0.62,0.20,0.06,0.05,122,129,40,11,10,1684
6385,dart monkeys,eskay,skye,initiator,0.2,179,210.4,1.12,138.3,0.74,0.75,0.30,0.05,0.05,134,120,53,9,9,1684
6386,dart monkeys,eskay,sage,sentinel,0.156,161,179.4,0.93,118.7,0.69,0.62,0.36,0.08,0.11,100,107,58,13,18,1684
6387,dart monkeys,eskay,cypher,sentinel,0.022000000000000002,24,214.0,1.27,129.1,0.75,0.79,0.21,0.08,0.04,19,15,5,2,1,1684
6388,dart monkeys,eskay,viper,controller,0.022000000000000002,21,151.0,0.80,93.2,0.62,0.57,0.24,0.05,0.24,12,15,5,1,5,1684
6389,L Streak Esports SEA,ChrisM,astra,controller,0.5,158,172.6,0.91,112.5,0.73,0.63,0.27,0.06,0.05,100,110,43,9,8,1507
6390,L Streak Esports SEA,ChrisM,omen,controller,0.313,110,155.2,0.70,95.6,0.62,0.55,0.35,0.06,0.05,61,87,39,7,6,1507
6391,L Streak Esports SEA,ChrisM,viper,controller,0.188,65,179.0,0.91,116.4,0.66,0.63,0.22,0.06,0.02,41,45,14,4,1,1507
6392,KRÜ Fem,kalita,breach,initiator,0.5,102,224.0,1.45,154.1,0.79,0.82,0.30,0.04,0.04,84,58,31,4,4,1729
6393,KRÜ Fem,kalita,sova,initiator,0.5,95,185.8,1.31,134.0,0.79,0.71,0.32,0.05,0.03,67,51,30,5,3,1729
6394,n/a,ExiA,sova,initiator,0.462,131,199.7,0.96,127.8,0.69,0.69,0.30,0.06,0.05,90,94,39,8,6,n/a
6395,n/a,ExiA,fade,initiator,0.308,90,175.0,0.83,111.4,0.66,0.59,0.39,0.03,0.06,53,64,35,3,5,n/a
6396,n/a,ExiA,breach,initiator,0.154,39,116.0,0.48,83.3,0.64,0.41,0.28,0.00,0.05,16,33,11,0,2,n/a
6397,n/a,ExiA,sage,sentinel,0.077,26,147.0,0.62,102.7,0.62,0.50,0.23,0.08,0.12,13,21,6,2,3,n/a
6398,Worst Generation,Crunkee,breach,initiator,0.33299999999999996,89,145.0,0.65,107.0,0.54,0.49,0.31,0.02,0.06,44,68,28,2,5,1397
6399,Worst Generation,Crunkee,kayo,initiator,0.33299999999999996,90,182.3,0.75,121.0,0.72,0.59,0.39,0.08,0.11,53,71,35,7,10,1397
6400,Worst Generation,Crunkee,brimstone,controller,0.16699999999999998,43,228.5,1.07,151.4,0.81,0.72,0.51,0.05,0.00,31,29,22,2,0,1397
6401,Worst Generation,Crunkee,fade,initiator,0.083,18,185.0,0.69,128.0,0.83,0.50,0.89,0.06,0.06,9,13,16,1,1,1397
6402,Worst Generation,Crunkee,skye,initiator,0.083,18,152.0,0.67,97.6,0.67,0.56,0.06,0.06,0.11,10,15,1,1,2,1397
6403,Off the Grid,Morgausse,omen,controller,0.406,265,215.0,1.04,138.8,0.74,0.75,0.42,0.09,0.11,199,191,112,25,29,1424
6404,Off the Grid,Morgausse,viper,controller,0.313,204,233.0,1.09,152.7,0.71,0.79,0.37,0.07,0.12,161,148,75,15,25,1424
6405,Off the Grid,Morgausse,astra,controller,0.281,182,200.8,0.96,127.7,0.7,0.70,0.34,0.07,0.13,128,133,61,12,23,1424
6406,Geekay Esports,wayLander,sova,initiator,0.75,196,164.4,0.85,113.6,0.64,0.57,0.27,0.08,0.11,111,131,52,15,22,1906
6407,Geekay Esports,wayLander,skye,initiator,0.25,61,179.0,1.05,112.9,0.72,0.69,0.36,0.02,0.16,42,40,22,1,10,1906
6408,n/a,SH0UTy,omen,controller,0.7140000000000001,105,161.0,0.76,102.7,0.63,0.57,0.22,0.06,0.17,60,79,23,6,18,n/a
6409,n/a,SH0UTy,breach,initiator,0.14300000000000002,26,186.0,0.81,113.5,0.69,0.65,0.35,0.08,0.04,17,21,9,2,1,n/a
6410,n/a,SH0UTy,skye,initiator,0.14300000000000002,24,200.0,1.20,114.5,0.58,0.75,0.21,0.17,0.17,18,15,5,4,4,n/a
6411,E-Xolos LAZER,BandiCoot,kayo,initiator,0.455,94,205.0,0.89,130.5,0.68,0.69,0.31,0.05,0.09,65,73,29,5,8,2000
6412,E-Xolos LAZER,BandiCoot,skye,initiator,0.273,63,145.3,0.65,93.7,0.68,0.49,0.43,0.00,0.10,31,48,27,0,6,2000
6413,E-Xolos LAZER,BandiCoot,viper,controller,0.273,60,216.7,1.05,134.8,0.8,0.68,0.40,0.05,0.07,41,39,24,3,4,2000
6414,HypeHorizen,Rexgator,brimstone,controller,0.5,159,238.1,1.26,144.2,0.87,0.79,0.56,0.10,0.04,126,100,89,16,7,1377
6415,HypeHorizen,Rexgator,fade,initiator,0.214,65,190.0,0.90,127.4,0.75,0.58,0.46,0.06,0.08,38,42,30,4,5,1377
6416,HypeHorizen,Rexgator,viper,controller,0.14300000000000002,34,86.0,0.24,58.5,0.29,0.24,0.12,0.00,0.21,8,33,4,0,7,1377
6417,HypeHorizen,Rexgator,breach,initiator,0.071,17,144.0,0.50,95.5,0.59,0.47,0.29,0.06,0.12,8,16,5,1,2,1377
6418,HypeHorizen,Rexgator,sova,initiator,0.071,13,124.0,0.31,85.6,0.38,0.31,0.08,0.08,0.00,4,13,1,1,0,1377
6419,Team Basilisk,royal,fade,initiator,0.672,867,187.2,0.97,122.6,0.76,0.64,0.40,0.05,0.07,557,572,345,47,63,1551
6420,Team Basilisk,royal,sova,initiator,0.19699999999999998,251,196.1,0.91,133.7,0.64,0.68,0.26,0.05,0.10,171,188,66,12,25,1551
6421,Team Basilisk,royal,breach,initiator,0.131,164,148.0,0.63,91.9,0.67,0.48,0.30,0.04,0.07,79,126,50,6,12,1551
6422,Reckoning Esports,Rio,fade,initiator,0.531,337,159.9,0.83,101.0,0.71,0.58,0.47,0.03,0.05,196,236,160,10,16,1438
6423,Reckoning Esports,Rio,sova,initiator,0.406,262,187.7,0.90,126.0,0.68,0.63,0.29,0.07,0.07,164,182,76,18,19,1438
6424,Reckoning Esports,Rio,breach,initiator,0.031,26,151.0,0.58,110.9,0.81,0.42,0.46,0.08,0.00,11,19,12,2,0,1438
6425,Reckoning Esports,Rio,chamber,sentinel,0.031,24,186.0,0.94,117.4,0.54,0.71,0.00,0.08,0.25,17,18,0,2,6,1438
6426,Team Flux,Tillo,fade,initiator,0.469,295,190.2,0.84,127.3,0.73,0.64,0.38,0.06,0.07,188,223,111,19,20,1449
6427,Team Flux,Tillo,breach,initiator,0.21899999999999997,128,170.0,0.69,117.8,0.7,0.55,0.40,0.09,0.08,70,101,51,12,10,1449
6428,Team Flux,Tillo,sage,sentinel,0.156,90,187.0,0.84,118.4,0.74,0.63,0.38,0.12,0.17,57,68,34,11,15,1449
6429,Team Flux,Tillo,sova,initiator,0.125,81,198.3,0.82,143.1,0.77,0.63,0.38,0.09,0.05,51,62,31,7,4,1449
6430,Team Flux,Tillo,skye,initiator,0.031,17,167.0,0.63,105.2,0.82,0.59,0.06,0.00,0.18,10,16,1,0,3,1449
6431,afterMath Esports,zill,kayo,initiator,0.25,58,211.7,0.96,142.2,0.67,0.78,0.41,0.09,0.09,45,47,24,5,5,1418
6432,afterMath Esports,zill,sova,initiator,0.25,59,278.3,1.79,196.5,0.83,1.03,0.32,0.07,0.02,61,34,19,4,1,1418
6433,afterMath Esports,zill,chamber,sentinel,0.25,61,241.3,1.41,154.9,0.77,0.85,0.08,0.16,0.10,52,37,5,10,6,1418
6434,afterMath Esports,zill,raze,duelist,0.16699999999999998,39,188.0,0.65,130.2,0.54,0.56,0.21,0.05,0.18,22,34,8,2,7,1418
6435,afterMath Esports,zill,skye,initiator,0.083,18,214.0,2.14,130.2,0.94,0.83,0.33,0.00,0.06,15,7,6,0,1,1418
6436,Dragons Esports,Mark,killjoy,sentinel,0.3,63,225.0,0.92,153.0,0.59,0.75,0.17,0.14,0.10,47,51,11,9,6,1651
6437,Dragons Esports,Mark,chamber,sentinel,0.3,56,189.0,0.80,124.4,0.61,0.64,0.09,0.11,0.14,36,45,5,6,8,1651
6438,Dragons Esports,Mark,fade,initiator,0.1,20,130.0,0.56,78.3,0.5,0.45,0.35,0.05,0.00,9,16,7,1,0,1651
6439,Dragons Esports,Mark,sova,initiator,0.1,20,214.0,0.93,149.7,0.65,0.70,0.25,0.05,0.15,14,15,5,1,3,1651
6440,Dragons Esports,Mark,jett,duelist,0.1,18,208.0,0.71,140.7,0.61,0.67,0.22,0.22,0.33,12,17,4,4,6,1651
6441,Dragons Esports,Mark,phoenix,duelist,0.1,17,148.0,0.53,87.6,0.53,0.47,0.12,0.06,0.06,8,15,2,1,1,1651
6442,YFP Black,Kawaii,breach,initiator,0.647,222,171.6,0.75,116.7,0.62,0.58,0.30,0.04,0.07,129,171,66,8,15,1446
6443,YFP Black,Kawaii,sova,initiator,0.294,90,175.2,0.75,115.9,0.61,0.59,0.26,0.00,0.07,53,71,23,0,6,1446
6444,YFP Black,Kawaii,kayo,initiator,0.059000000000000004,15,144.0,0.47,104.1,0.67,0.47,0.27,0.13,0.07,7,15,4,2,1,1446
6445,Stars Horizon Venus,Larischz,brimstone,controller,0.316,109,152.7,0.80,99.6,0.76,0.55,0.32,0.05,0.06,60,75,35,5,6,1651
6446,Stars Horizon Venus,Larischz,omen,controller,0.263,114,182.6,0.87,113.6,0.71,0.60,0.39,0.05,0.03,68,78,44,6,3,1651
6447,Stars Horizon Venus,Larischz,viper,controller,0.21100000000000002,80,136.5,0.74,89.7,0.71,0.44,0.36,0.09,0.05,35,47,29,7,4,1651
6448,Stars Horizon Venus,Larischz,killjoy,sentinel,0.105,38,156.0,0.88,114.9,0.82,0.55,0.13,0.03,0.05,21,24,5,1,2,1651
6449,Stars Horizon Venus,Larischz,cypher,sentinel,0.053,21,95.0,0.35,69.9,0.62,0.29,0.19,0.00,0.10,6,17,4,0,2,1651
6450,Stars Horizon Venus,Larischz,sage,sentinel,0.053,19,199.0,1.07,103.6,0.68,0.79,0.32,0.00,0.05,15,14,6,0,1,1651
6451,Geekay Esports,rheat,viper,controller,0.583,151,172.3,0.73,113.7,0.65,0.57,0.31,0.09,0.08,86,118,47,13,12,1906
6452,Geekay Esports,rheat,killjoy,sentinel,0.41700000000000004,106,160.6,0.65,112.8,0.7,0.50,0.23,0.08,0.06,53,82,24,9,6,1906
6453,RIZON,z7eus,breach,initiator,0.35700000000000004,208,176.0,0.98,114.1,0.74,0.64,0.38,0.04,0.08,134,137,80,8,16,1372
6454,RIZON,z7eus,kayo,initiator,0.321,191,151.1,0.72,103.0,0.68,0.52,0.41,0.09,0.13,99,137,78,17,24,1372
6455,RIZON,z7eus,sage,sentinel,0.14300000000000002,86,186.3,0.87,117.7,0.74,0.64,0.37,0.10,0.09,55,63,32,9,8,1372
6456,RIZON,z7eus,skye,initiator,0.14300000000000002,87,169.3,0.82,107.0,0.66,0.56,0.32,0.09,0.10,49,60,28,8,9,1372
6457,RIZON,z7eus,jett,duelist,0.036000000000000004,23,250.0,1.29,157.7,0.74,0.96,0.17,0.17,0.17,22,17,4,4,4,1372
6458,Shopify Rebellion,dazzLe,sage,sentinel,0.429,70,172.3,0.82,106.4,0.77,0.59,0.39,0.04,0.13,41,50,27,3,9,1856
6459,Shopify Rebellion,dazzLe,breach,initiator,0.28600000000000003,42,172.5,0.96,122.5,0.69,0.64,0.29,0.07,0.07,27,28,12,3,3,1856
6460,Shopify Rebellion,dazzLe,sova,initiator,0.28600000000000003,47,154.0,0.68,106.4,0.55,0.53,0.21,0.06,0.09,25,37,10,3,4,1856
6461,Run it Down,THOOMER,breach,initiator,0.467,155,215.4,1.15,143.1,0.74,0.78,0.23,0.05,0.09,121,105,36,7,14,n/a
6462,Run it Down,THOOMER,sage,sentinel,0.33299999999999996,97,200.0,0.91,134.0,0.74,0.69,0.32,0.06,0.08,67,74,31,6,8,n/a
6463,Run it Down,THOOMER,kayo,initiator,0.2,63,177.3,0.68,122.6,0.63,0.57,0.29,0.05,0.03,36,53,18,3,2,n/a
6464,n/a,TooSmartNA,sova,initiator,0.444,67,160.5,0.68,110.0,0.63,0.54,0.25,0.03,0.09,36,53,17,2,6,n/a
6465,n/a,TooSmartNA,kayo,initiator,0.222,42,163.0,0.66,103.3,0.64,0.50,0.38,0.02,0.02,21,32,16,1,1,n/a
6466,n/a,TooSmartNA,brimstone,controller,0.222,34,227.5,0.87,142.0,0.71,0.76,0.21,0.03,0.06,26,30,7,1,2,n/a
6467,n/a,TooSmartNA,breach,initiator,0.111,21,123.0,0.30,83.0,0.57,0.29,0.52,0.00,0.05,6,20,11,0,1,n/a
6468,FAV gaming,bazz,viper,controller,0.33299999999999996,35,203.5,1.16,125.9,0.8,0.63,0.49,0.06,0.09,22,19,17,2,3,1702
6469,FAV gaming,bazz,omen,controller,0.33299999999999996,44,178.0,0.85,110.5,0.77,0.64,0.34,0.09,0.14,28,33,15,4,6,1702
6470,FAV gaming,bazz,astra,controller,0.33299999999999996,41,119.5,0.53,78.2,0.56,0.44,0.34,0.05,0.15,18,34,14,2,6,1702
6471,TEN-5,iceyyy,fade,initiator,0.444,89,199.3,0.95,135.6,0.62,0.66,0.26,0.06,0.12,59,62,23,5,11,1403
